date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-09-16,420977.409663703,predicted,4,slowed_trend,656946,420977.409663703,0.64080976162988,235968.590336297,1600.10991527513,0.00678102925899879
2021-09-17,422577.519578982,predicted,4,slowed_trend,656946,422577.519578982,0.64324544114582,234368.480421018,1600.10991527885,0.00682732555335268
2021-09-18,424177.629494257,predicted,4,slowed_trend,656946,424177.629494257,0.645681120661755,232768.370505743,1600.10991527513,0.00687425835305081
2021-09-19,425777.739409532,predicted,4,slowed_trend,656946,425777.739409532,0.648116800177689,231168.260590468,1600.10991527513,0.00692184087550775
2021-09-20,427377.849324811,predicted,4,slowed_trend,656946,427377.849324811,0.65055247969363,229568.150675189,1600.10991527885,0.00697008670659553
2021-09-21,428977.959240086,predicted,4,slowed_trend,656946,428977.959240086,0.652988159209564,227968.040759914,1600.10991527513,0.00701900981357424
2021-09-22,430578.069155362,predicted,4,slowed_trend,656946,430578.069155362,0.655423838725499,226367.930844639,1600.10991527513,0.00706862455872037
2021-09-23,432178.179070637,predicted,4,slowed_trend,656946,432178.179070637,0.657859518241433,224767.820929363,1600.10991527513,0.00711894571322104
2021-09-24,433778.288985916,predicted,4,slowed_trend,656946,433778.288985916,0.660295197757374,223167.711014085,1600.10991527885,0.00716998847193386
2021-09-25,435378.398901191,predicted,4,slowed_trend,656946,435378.398901191,0.662730877273308,221567.601098809,1600.10991527513,0.00722176846858376
2021-09-26,436978.508816466,predicted,4,slowed_trend,656946,436978.508816466,0.665166556789243,219967.491183534,1600.10991527513,0.00727430179189544
2021-09-27,438578.618731745,predicted,4,slowed_trend,656946,438578.618731745,0.667602236305183,218367.381268255,1600.10991527885,0.00732760500210964
2021-09-28,440178.72864702,predicted,4,slowed_trend,656946,440178.72864702,0.670037915821117,216767.27135298,1600.10991527513,0.00738169514838582
2021-09-29,441778.838562295,predicted,4,slowed_trend,656946,441778.838562295,0.672473595337052,215167.161437705,1600.10991527513,0.00743658978713807
2021-09-30,443378.94847757,predicted,4,slowed_trend,656946,443378.94847757,0.674909274852986,213567.05152243,1600.10991527513,0.00749230700086279
2021-10-01,444979.058392849,predicted,4,slowed_trend,656946,444979.058392849,0.677344954368927,211966.941607151,1600.10991527885,0.00754886541810097
2021-10-02,446579.168308124,predicted,4,slowed_trend,656946,446579.168308124,0.679780633884861,210366.831691876,1600.10991527513,0.0076062842340983
2021-10-03,448179.278223399,predicted,4,slowed_trend,656946,448179.278223399,0.682216313400796,208766.721776601,1600.10991527513,0.00766458323270213
2021-10-04,449779.388138678,predicted,4,slowed_trend,656946,449779.388138678,0.684651992916736,207166.611861322,1600.10991527885,0.00772378280893048
