date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-03-10,444879.643046439,predicted,10,continued_trend,2693959,444879.643046439,0.165139723004856,2249079.35695356,7809.03731268644,0.00347210394712972
2021-03-11,452688.680359155,predicted,10,continued_trend,2693959,452688.680359155,0.168038444667924,2241270.31964085,7809.03731271625,0.00348420145677368
2021-03-12,460497.717671871,predicted,10,continued_trend,2693959,460497.717671871,0.170937166330991,2233461.28232813,7809.03731271625,0.003496383561472
2021-03-13,468306.754984558,predicted,10,continued_trend,2693959,468306.754984558,0.173835887994048,2225652.24501544,7809.03731268644,0.00350865115166824
2021-03-14,476115.792297274,predicted,10,continued_trend,2693959,476115.792297274,0.176734609657116,2217843.20770273,7809.03731271625,0.00352100513038744
2021-03-15,483924.82960999,predicted,10,continued_trend,2693959,483924.82960999,0.179633331320183,2210034.17039001,7809.03731271625,0.00353344641333675
2021-03-16,491733.866922677,predicted,10,continued_trend,2693959,491733.866922677,0.18253205298324,2202225.13307732,7809.03731268644,0.00354597592925221
2021-03-17,499542.904235393,predicted,10,continued_trend,2693959,499542.904235393,0.185430774646308,2194416.09576461,7809.03731271625,0.00355859462013075
2021-03-18,507351.941548109,predicted,10,continued_trend,2693959,507351.941548109,0.188329496309376,2186607.05845189,7809.03731271625,0.00357130344134397
2021-03-19,515160.978860796,predicted,10,continued_trend,2693959,515160.978860796,0.191228217972432,2178798.0211392,7809.03731268644,0.00358410336200114
2021-03-20,522970.016173512,predicted,10,continued_trend,2693959,522970.016173512,0.1941269396355,2170988.98382649,7809.03731271625,0.00359699536519637
2021-03-21,530779.053486228,predicted,10,continued_trend,2693959,530779.053486228,0.197025661298568,2163179.94651377,7809.03731271625,0.00360998044813676
2021-03-22,538588.090798915,predicted,10,continued_trend,2693959,538588.090798915,0.199924382961624,2155370.90920109,7809.03731268644,0.00362305962252268
2021-03-23,546397.128111631,predicted,10,continued_trend,2693959,546397.128111631,0.202823104624692,2147561.87188837,7809.03731271625,0.00363623391481135
2021-03-24,554206.165424347,predicted,10,continued_trend,2693959,554206.165424347,0.20572182628776,2139752.83457565,7809.03731271625,0.00364950436636057
2021-03-25,562015.202737063,predicted,10,continued_trend,2693959,562015.202737063,0.208620547950827,2131943.79726294,7809.03731271625,0.00366287203384149
2021-03-26,569824.24004975,predicted,10,continued_trend,2693959,569824.24004975,0.211519269613884,2124134.75995025,7809.03731268644,0.00367633798943592
2021-03-27,577633.277362466,predicted,10,continued_trend,2693959,577633.277362466,0.214417991276952,2116325.72263753,7809.03731271625,0.0036899033212071
2021-03-28,585442.314675182,predicted,10,continued_trend,2693959,585442.314675182,0.21731671294002,2108516.68532482,7809.03731271625,0.0037035691332522
2021-03-29,593251.351987869,predicted,10,continued_trend,2693959,593251.351987869,0.220215434603076,2100707.64801213,7809.03731268644,0.00371733654612817
2021-03-30,601060.389300585,predicted,10,continued_trend,2693959,601060.389300585,0.223114156266144,2092898.61069942,7809.03731271625,0.00373120669715891
2021-03-31,608869.426613301,predicted,10,continued_trend,2693959,608869.426613301,0.226012877929212,2085089.5733867,7809.03731271625,0.00374518074062039
2021-04-01,616678.463925988,predicted,10,continued_trend,2693959,616678.463925988,0.228911599592268,2077280.53607401,7809.03731268644,0.00375925984818846
2021-04-02,624487.501238704,predicted,10,continued_trend,2693959,624487.501238704,0.231810321255336,2069471.4987613,7809.03731271625,0.0037734452092674
2021-04-03,632296.53855142,predicted,10,continued_trend,2693959,632296.53855142,0.234709042918404,2061662.46144858,7809.03731271625,0.00378773803119518
2021-04-04,640105.575864107,predicted,10,continued_trend,2693959,640105.575864107,0.23760776458146,2053853.42413589,7809.03731268644,0.00380213953971516
2021-04-05,647914.613176823,predicted,10,continued_trend,2693959,647914.613176823,0.240506486244528,2046044.38682318,7809.03731271625,0.00381665097932752
2021-04-06,655723.650489539,predicted,10,continued_trend,2693959,655723.650489539,0.243405207907596,2038235.34951046,7809.03731271625,0.00383127361351662
2021-04-07,663532.687802225,predicted,10,continued_trend,2693959,663532.687802225,0.246303929570653,2030426.31219777,7809.03731268644,0.00384600872524834
2021-04-08,671341.725114942,predicted,10,continued_trend,2693959,671341.725114942,0.24920265123372,2022617.27488506,7809.03731271625,0.00386085761734633
2021-04-09,679150.762427658,predicted,10,continued_trend,2693959,679150.762427658,0.252101372896788,2014808.23757234,7809.03731271625,0.00387582161274336
2021-04-10,686959.799740374,predicted,10,continued_trend,2693959,686959.799740374,0.255000094559856,2006999.20025963,7809.03731271625,0.00389090205502128
2021-04-11,694768.837053061,predicted,10,continued_trend,2693959,694768.837053061,0.257898816222912,1999190.16294694,7809.03731268644,0.00390610030872471
2021-04-12,702577.874365777,predicted,10,continued_trend,2693959,702577.874365777,0.26079753788598,1991381.12563422,7809.03731271625,0.00392141775986211
2021-04-13,710386.911678493,predicted,10,continued_trend,2693959,710386.911678493,0.263696259549048,1983572.08832151,7809.03731271625,0.00393685581617769
2021-04-14,718195.94899118,predicted,10,continued_trend,2693959,718195.94899118,0.266594981212104,1975763.05100882,7809.03731268644,0.00395241590771685
2021-04-15,726004.986303896,predicted,10,continued_trend,2693959,726004.986303896,0.269493702875172,1967954.0136961,7809.03731271625,0.00396809948726888
2021-04-16,733814.023616612,predicted,10,continued_trend,2693959,733814.023616612,0.27239242453824,1960144.97638339,7809.03731271625,0.00398390803068276
2021-04-17,741623.060929299,predicted,10,continued_trend,2693959,741623.060929299,0.275291146201297,1952335.9390707,7809.03731268644,0.00399984303746593
2021-04-18,749432.098242015,predicted,10,continued_trend,2693959,749432.098242015,0.278189867864364,1944526.90175799,7809.03731271625,0.0040159060312595
2021-04-19,757241.135554731,predicted,10,continued_trend,2693959,757241.135554731,0.281088589527432,1936717.86444527,7809.03731271625,0.00403209856018599
2021-04-20,765050.172867417,predicted,10,continued_trend,2693959,765050.172867417,0.283987311190489,1928908.82713258,7809.03731268644,0.00404842219748404
2021-04-21,772859.210180134,predicted,10,continued_trend,2693959,772859.210180134,0.286886032853556,1921099.78981987,7809.03731271625,0.00406487854201914
2021-04-22,780668.24749285,predicted,10,continued_trend,2693959,780668.24749285,0.289784754516624,1913290.75250715,7809.03731271625,0.004081469218666
2021-04-23,788477.284805536,predicted,10,continued_trend,2693959,788477.284805536,0.292683476179681,1905481.71519446,7809.03731268644,0.00409819587898249
2021-04-24,796286.322118253,predicted,10,continued_trend,2693959,796286.322118253,0.295582197842748,1897672.67788175,7809.03731271625,0.00411506020175881
2021-04-25,804095.359430969,predicted,10,continued_trend,2693959,804095.359430969,0.298480919505816,1889863.64056903,7809.03731271625,0.00413206389343782
2021-04-26,811904.396743685,predicted,10,continued_trend,2693959,811904.396743685,0.301379641168884,1882054.60325632,7809.03731271625,0.00414920868884735
2021-04-27,819713.434056372,predicted,10,continued_trend,2693959,819713.434056372,0.30427836283194,1874245.56594363,7809.03731268644,0.00416649635169595
2021-04-28,827522.471369088,predicted,10,continued_trend,2693959,827522.471369088,0.307177084495008,1866436.52863091,7809.03731271625,0.0041839286752732
2021-04-29,835331.508681804,predicted,10,continued_trend,2693959,835331.508681804,0.310075806158076,1858627.4913182,7809.03731271625,0.00420150748291032
2021-04-30,843140.545994491,predicted,10,continued_trend,2693959,843140.545994491,0.312974527821133,1850818.45400551,7809.03731268644,0.00421923462875911
2021-05-01,850949.583307207,predicted,10,continued_trend,2693959,850949.583307207,0.3158732494842,1843009.41669279,7809.03731271625,0.00423711199844505
2021-05-02,858758.620619923,predicted,10,continued_trend,2693959,858758.620619923,0.318771971147268,1835200.37938008,7809.03731271625,0.00425514150959042
2021-05-03,866567.657932609,predicted,10,continued_trend,2693959,866567.657932609,0.321670692810325,1827391.34206739,7809.03731268644,0.0042733251126449
2021-05-04,874376.695245326,predicted,10,continued_trend,2693959,874376.695245326,0.324569414473392,1819582.30475467,7809.03731271625,0.00429166479159023
2021-05-05,882185.732558042,predicted,10,continued_trend,2693959,882185.732558042,0.32746813613646,1811773.26744196,7809.03731271625,0.00431016256451439
2021-05-06,889994.769870728,predicted,10,continued_trend,2693959,889994.769870728,0.330366857799517,1803964.23012927,7809.03731268644,0.00432882048449866
2021-05-07,897803.807183445,predicted,10,continued_trend,2693959,897803.807183445,0.333265579462584,1796155.19281656,7809.03731271625,0.00434764064037856
2021-05-08,905612.844496161,predicted,10,continued_trend,2693959,905612.844496161,0.336164301125652,1788346.15550384,7809.03731271625,0.00436662515737406
2021-05-09,913421.881808847,predicted,10,continued_trend,2693959,913421.881808847,0.339063022788709,1780537.11819115,7809.03731268644,0.00438577619803829
2021-05-10,921230.919121563,predicted,10,continued_trend,2693959,921230.919121563,0.341961744451777,1772728.08087844,7809.03731271625,0.00440509596308005
2021-05-11,929039.95643428,predicted,10,continued_trend,2693959,929039.95643428,0.344860466114844,1764919.04356572,7809.03731271625,0.00442458669205552
2021-05-12,936848.993746996,predicted,10,continued_trend,2693959,936848.993746996,0.347759187777912,1757110.006253,7809.03731271625,0.00444425066440139
2021-05-13,944658.031059682,predicted,10,continued_trend,2693959,944658.031059682,0.350657909440969,1749300.96894032,7809.03731268644,0.00446409020022264
2021-05-14,952467.068372399,predicted,10,continued_trend,2693959,952467.068372399,0.353556631104036,1741491.9316276,7809.03731271625,0.00448410766130734
2021-05-15,960276.105685115,predicted,10,continued_trend,2693959,960276.105685115,0.356455352767104,1733682.89431489,7809.03731271625,0.00450430545189304
2021-05-16,968085.142997801,predicted,10,continued_trend,2693959,968085.142997801,0.359354074430161,1725873.8570022,7809.03731268644,0.00452468601978279
2021-05-17,975894.180310518,predicted,10,continued_trend,2693959,975894.180310518,0.362252796093228,1718064.81968948,7809.03731271625,0.00454525185733541
2021-05-18,983703.217623234,predicted,10,continued_trend,2693959,983703.217623234,0.365151517756296,1710255.78237677,7809.03731271625,0.00456600550232546
2021-05-19,991512.25493592,predicted,10,continued_trend,2693959,991512.25493592,0.368050239419353,1702446.74506408,7809.03731268644,0.00458694953914257
2021-05-20,999321.292248637,predicted,10,continued_trend,2693959,999321.292248637,0.370948961082421,1694637.70775136,7809.03731271625,0.00460808659986574
2021-05-21,1007130.32956135,predicted,10,continued_trend,2693959,1007130.32956135,0.373847682745488,1686828.67043865,7809.03731271625,0.00462941936520771
2021-05-22,1014939.36687404,predicted,10,continued_trend,2693959,1014939.36687404,0.376746404408545,1679019.63312596,7809.03731268644,0.00465095056580593
